1.0,0.08840028799428112,0.576635687056555
2.0,0.0376190838569981,0.20991565797437037
3.0,0.041269703589594905,0.23627886454360958
4.0,0.07006277378719301,0.4442100414350268
5.0,0.05117163610995072,0.30778636507506507
6.0,0.08277863180986508,0.5360385024394713
7.0,0.0684758271784006,0.4327497951408481
8.0,0.09700791934410814,0.6387963008616884
9.0,0.0757575497750093,0.4853352658433082
10.0,0.14702525498566293,1.0
11.0,0.03849992228014116,0.21627669445705136
12.0,0.07333717971347102,0.4678563936023622
13.0,0.05626884426302526,0.344596211432392
14.0,0.04211209640254811,0.24236226335450967
15.0,0.03798150624358809,0.21253291667093477
16.0,0.06528863749985327,0.4097332812266144
17.0,0.0707614143693213,0.44925532342368246
18.0,0.13937182572908052,0.9447302235692414
19.0,0.07320102609650748,0.4668731507033256
20.0,0.0639480489583229,0.40005212700253967
21.0,0.10587101625924915,0.7028017771731965
22.0,0.07547194595790321,0.4832727578367635
23.0,0.07358183548559509,0.46962319242867423
24.0,0.1085594386665693,0.7222164082389023
25.0,0.07301028632969175,0.46549571009272694
26.0,0.06576758221467505,0.4131920140930777
27.0,0.013962251021275313,0.039076179610381935
28.0,0.04455283474687628,0.2599882265789004
29.0,0.06275634630178402,0.3914461626445106
30.0,0.08688545572586952,0.5656962195318241
31.0,0.05057795468834464,0.3034990530292861
32.0,0.0589361972109282,0.36385868791843606
33.0,0.0866913161639078,0.5642942270620092
34.0,0.06519993508266521,0.40909271049648904
35.0,0.08387174784316119,0.543932516579759
36.0,0.100320786522424,0.6627204036595077
37.0,0.11118371112261256,0.7411677759299492
38.0,0.07158164462617683,0.4551786737805383
39.0,0.10839344867606594,0.721017699874678
40.0,0.06683779328505902,0.4209206184364147
41.0,0.08319039452261627,0.5390120757637047
42.0,0.09481909880499875,0.6229895797451924
43.0,0.051136232847745544,0.30753069793274235
44.0,0.05780507859926803,0.35569023549178563
45.0,0.00855121454566673,0.0
46.0,0.05312923447489054,0.32192329903553607
47.0,0.018005105875183173,0.0682719396319848
48.0,0.04557669273226707,0.26738208886628306
49.0,0.13284730086717333,0.897612909441801
50.0,0.04742142089012627,0.28070392270602407
